"Date","Price","Open","High","Low","Vol.","Change %"
"02/04/2013","2,065.39","2,068.02","2,087.93","2,050.69","5.51B","0.47%"
"02/01/2013","2,055.72","1,984.96","2,058.05","1,979.10","4.39B","3.13%"
"01/31/2013","1,993.25","1,992.48","2,000.65","1,976.70","3.79B","0.20%"
"01/30/2013","1,989.32","1,984.92","1,991.66","1,969.77","4.03B","0.34%"
"01/29/2013","1,982.62","1,959.80","1,993.19","1,950.48","4.20B","1.29%"
"01/28/2013","1,957.39","1,890.89","1,958.20","1,890.89","4.00B","3.76%"
"01/25/2013","1,886.45","1,898.28","1,905.38","1,881.13","2.18B","-0.72%"
"01/24/2013","1,900.18","1,909.92","1,961.98","1,885.46","4.64B","-0.52%"
"01/23/2013","1,910.14","1,890.69","1,911.20","1,885.27","2.87B","0.61%"
"01/22/2013","1,898.50","1,895.00","1,917.46","1,878.45","4.13B","0.00%"
"01/21/2013","1,898.44","1,890.85","1,899.00","1,871.67","3.14B","0.62%"
"01/18/2013","1,886.79","1,867.76","1,897.61","1,854.66","2.56B","1.72%"
"01/17/2013","1,854.94","1,871.64","1,872.15","1,844.45","2.33B","-1.18%"
"01/16/2013","1,877.00","1,895.23","1,898.23","1,851.33","3.16B","-1.21%"
"01/15/2013","1,900.05","1,892.51","1,907.65","1,889.69","3.27B","0.37%"
"01/14/2013","1,893.10","1,811.32","1,900.41","1,811.07","3.59B","4.07%"
"01/11/2013","1,818.98","1,857.77","1,863.27","1,810.84","2.64B","-1.97%"
"01/10/2013","1,855.49","1,854.99","1,875.58","1,843.35","2.51B","0.01%"
"01/09/2013","1,855.34","1,851.61","1,861.37","1,839.01","2.51B","-0.13%"
"01/08/2013","1,857.69","1,879.85","1,883.14","1,846.29","2.53B","-1.20%"
"01/07/2013","1,880.26","1,865.06","1,892.13","1,857.28","2.85B","0.52%"
"01/04/2013","1,870.50","1,885.96","1,899.88","1,849.78","3.92B","0.69%"
"12/31/2012","1,857.68","1,821.98","1,858.32","1,821.98","3.29B","2.19%"
"12/28/2012","1,817.85","1,789.69","1,819.65","1,789.42","2.63B","1.74%"
"12/27/2012","1,786.78","1,805.83","1,816.90","1,785.86","2.50B","-0.77%"
"12/26/2012","1,800.56","1,796.61","1,806.08","1,792.86","2.55B","0.09%"
"12/25/2012","1,798.88","1,739.74","1,808.34","1,734.60","3.64B","3.00%"
"12/24/2012","1,746.44","1,733.41","1,759.67","1,731.84","1.91B","0.49%"
"12/21/2012","1,737.99","1,753.25","1,769.77","1,732.99","2.53B","-0.80%"
"12/20/2012","1,751.94","1,735.80","1,757.80","1,725.85","2.58B","0.45%"
"12/19/2012","1,744.02","1,740.28","1,759.72","1,736.47","2.50B","-0.05%"
"12/18/2012","1,744.85","1,734.95","1,768.37","1,725.56","3.47B","0.35%"
"12/17/2012","1,738.85","1,732.90","1,750.10","1,732.64","3.82B","0.62%"
"12/14/2012","1,728.06","1,637.61","1,728.82","1,637.61","4.77B","5.65%"
"12/13/2012","1,635.63","1,651.67","1,654.79","1,634.63","1.65B","-1.30%"
"12/12/2012","1,657.13","1,645.63","1,659.66","1,642.79","2.01B","0.74%"
"12/11/2012","1,645.01","1,648.06","1,657.65","1,642.94","2.00B","-0.50%"
"12/10/2012","1,653.28","1,642.08","1,659.27","1,640.56","3.04B","1.12%"
"12/07/2012","1,634.92","1,602.30","1,637.54","1,599.67","3.18B","2.16%"
"12/06/2012","1,600.42","1,599.53","1,608.44","1,590.04","1.94B","-0.08%"
"12/05/2012","1,601.74","1,544.57","1,608.11","1,543.26","3.51B","3.61%"
"12/04/2012","1,545.95","1,529.33","1,550.27","1,528.28","1.34B","0.90%"
"12/03/2012","1,532.18","1,544.59","1,557.65","1,531.58","1.59B","-1.01%"
"11/30/2012","1,547.76","1,531.60","1,550.11","1,529.03","1.28B","0.97%"
"11/29/2012","1,532.92","1,541.84","1,549.16","1,530.57","1.14B","-0.59%"
"11/28/2012","1,542.07","1,547.25","1,549.35","1,538.77","1.16B","-0.70%"
"11/27/2012","1,552.92","1,559.46","1,563.83","1,551.56","1.16B","-0.66%"
"11/26/2012","1,563.20","1,565.64","1,569.36","1,557.75","856.10M","-0.35%"
"11/23/2012","1,568.75","1,559.71","1,574.48","1,555.16","1.14B","0.90%"
"11/22/2012","1,554.75","1,553.97","1,557.22","1,547.64","722.00M","-0.53%"
"11/21/2012","1,562.97","1,539.89","1,563.80","1,534.32","1.01B","1.46%"
"11/20/2012","1,540.49","1,554.81","1,557.08","1,539.38","817.80M","-0.67%"
"11/19/2012","1,550.89","1,550.25","1,551.59","1,533.51","1.06B","-0.04%"
"11/16/2012","1,551.56","1,560.82","1,562.56","1,542.53","1.15B","-0.78%"
"11/15/2012","1,563.70","1,573.59","1,579.64","1,563.28","1.05B","-1.15%"
"11/14/2012","1,581.95","1,575.83","1,585.69","1,571.55","1.00B","0.42%"
"11/13/2012","1,575.26","1,600.30","1,600.30","1,571.63","1.24B","-1.60%"
"11/12/2012","1,600.88","1,592.86","1,601.29","1,587.17","1.39B","0.57%"
"11/09/2012","1,591.85","1,589.52","1,598.71","1,587.79","1.19B","0.02%"
"11/08/2012","1,591.61","1,604.95","1,609.69","1,590.91","1.28B","-1.62%"
"11/07/2012","1,617.83","1,617.21","1,626.21","1,608.79","1.32B","-0.12%"
"11/06/2012","1,619.74","1,625.41","1,627.15","1,597.75","1.31B","-0.31%"
"11/05/2012","1,624.71","1,623.76","1,634.79","1,615.38","1.61B","-0.12%"
"11/02/2012","1,626.61","1,617.32","1,628.83","1,609.38","1.53B","0.55%"
"11/01/2012","1,617.73","1,589.30","1,625.78","1,589.14","1.92B","1.93%"
"10/31/2012","1,587.05","1,578.47","1,588.72","1,573.19","1.39B","0.68%"
"10/30/2012","1,576.32","1,572.55","1,586.68","1,568.46","1.35B","0.31%"
"10/29/2012","1,571.52","1,581.23","1,583.68","1,566.95","1.02B","-0.83%"
"10/26/2012","1,584.70","1,614.42","1,616.35","1,577.72","1.40B","-1.75%"
"10/25/2012","1,612.95","1,622.79","1,632.42","1,611.11","1.37B","-0.66%"
"10/24/2012","1,623.64","1,619.95","1,631.77","1,618.75","1.15B","-0.13%"
"10/23/2012","1,625.81","1,642.83","1,646.37","1,624.22","1.25B","-1.07%"
"10/22/2012","1,643.34","1,628.18","1,648.08","1,625.24","1.15B","0.34%"
"10/19/2012","1,637.77","1,637.91","1,643.22","1,635.10","1.12B","-0.12%"
"10/18/2012","1,639.67","1,621.05","1,643.48","1,619.62","1.66B","1.36%"
"10/17/2012","1,617.66","1,619.62","1,624.30","1,603.35","1.14B","0.22%"
"10/16/2012","1,614.14","1,611.26","1,624.48","1,606.91","1.03B","0.07%"
"10/15/2012","1,612.95","1,620.05","1,622.43","1,603.28","933.90M","-0.35%"
"10/12/2012","1,618.66","1,621.83","1,636.41","1,608.23","1.31B","0.18%"
"10/11/2012","1,615.75","1,619.83","1,624.71","1,609.89","1.30B","-0.59%"
"10/10/2012","1,625.33","1,623.28","1,627.38","1,614.63","1.18B","-0.14%"
"10/09/2012","1,627.66","1,605.17","1,635.46","1,605.17","1.85B","1.97%"
"10/08/2012","1,596.14","1,611.64","1,623.09","1,588.00","1.20B","-1.05%"
"09/28/2012","1,613.09","1,576.27","1,616.38","1,575.18","2.22B","1.58%"
"09/27/2012","1,587.96","1,541.55","1,600.04","1,541.19","2.01B","3.04%"
"09/26/2012","1,541.14","1,551.43","1,557.15","1,536.96","914.60M","-0.81%"
"09/25/2012","1,553.70","1,550.18","1,560.98","1,547.58","1.03B","-0.02%"
"09/24/2012","1,553.97","1,534.65","1,560.24","1,528.58","1.39B","0.52%"
"09/21/2012","1,545.96","1,537.12","1,557.25","1,535.61","1.41B","0.32%"
"09/20/2012","1,540.96","1,562.77","1,562.77","1,539.22","1.54B","-1.79%"
"09/19/2012","1,569.07","1,565.24","1,571.68","1,558.04","1.23B","0.26%"
"09/18/2012","1,564.98","1,574.30","1,576.96","1,560.71","1.14B","-1.08%"
"09/17/2012","1,582.10","1,612.55","1,615.21","1,581.30","1.64B","-2.02%"
"09/14/2012","1,614.70","1,616.01","1,626.00","1,604.17","2.08B","1.10%"
"09/13/2012","1,597.16","1,605.77","1,611.08","1,597.01","1.26B","-0.67%"
"09/12/2012","1,607.99","1,615.13","1,623.89","1,595.53","1.54B","0.18%"
"09/11/2012","1,605.07","1,613.24","1,613.24","1,593.36","1.57B","-0.92%"
"09/10/2012","1,620.03","1,620.36","1,628.64","1,612.57","2.24B","0.05%"
"09/07/2012","1,619.21","1,561.36","1,634.69","1,561.36","3.75B","4.40%"
"09/06/2012","1,550.97","1,540.35","1,551.57","1,535.97","1.30B","0.87%"
"09/05/2012","1,537.53","1,544.47","1,548.34","1,531.11","1.42B","-0.68%"
"09/04/2012","1,548.04","1,566.23","1,567.50","1,543.56","1.33B","-0.77%"
"09/03/2012","1,560.08","1,547.77","1,567.23","1,545.60","1.52B","0.57%"
"08/31/2012","1,551.20","1,556.01","1,564.69","1,549.90","1.02B","-0.58%"
"08/30/2012","1,560.29","1,542.24","1,564.62","1,542.24","1.36B","0.38%"
"08/29/2012","1,554.40","1,565.28","1,569.71","1,553.54","1.21B","-1.02%"
"08/28/2012","1,570.44","1,558.17","1,578.22","1,555.44","1.34B","0.85%"
"08/27/2012","1,557.17","1,583.91","1,583.91","1,556.53","1.44B","-1.95%"
"08/24/2012","1,588.11","1,594.82","1,598.07","1,586.29","1.12B","-0.53%"
"08/23/2012","1,596.57","1,593.22","1,602.50","1,585.78","1.21B","0.33%"
"08/22/2012","1,591.33","1,600.11","1,602.10","1,583.40","1.03B","-0.45%"
"08/21/2012","1,598.50","1,596.52","1,609.99","1,592.04","1.18B","0.14%"
"08/20/2012","1,596.20","1,594.05","1,599.47","1,582.71","922.10M","-0.61%"
"08/17/2012","1,606.00","1,604.71","1,609.68","1,595.24","882.30M","0.04%"
"08/16/2012","1,605.28","1,608.94","1,614.01","1,603.96","757.50M","-0.32%"
"08/15/2012","1,610.41","1,628.57","1,630.41","1,609.17","975.80M","-1.39%"
"08/14/2012","1,633.14","1,633.08","1,636.19","1,616.37","1.31B","0.07%"
"08/13/2012","1,632.00","1,661.60","1,661.60","1,630.20","1.59B","-1.99%"
"08/10/2012","1,665.17","1,670.58","1,675.52","1,663.61","1.23B","-0.41%"
"08/09/2012","1,671.95","1,662.06","1,673.08","1,652.98","1.12B","0.55%"
"08/08/2012","1,662.77","1,659.47","1,671.49","1,657.29","1.23B","0.29%"
"08/07/2012","1,657.91","1,657.16","1,662.49","1,653.02","1.36B","-0.03%"
"08/06/2012","1,658.37","1,639.76","1,661.20","1,638.10","1.42B","1.02%"
"08/03/2012","1,641.60","1,637.81","1,642.17","1,628.48","1.01B","0.43%"
"08/02/2012","1,634.55","1,641.83","1,645.96","1,627.55","1.12B","-0.67%"
"08/01/2012","1,645.62","1,633.38","1,651.97","1,632.94","1.20B","0.84%"
"07/31/2012","1,631.88","1,628.02","1,643.57","1,627.86","1.32B","0.38%"
"07/30/2012","1,625.64","1,633.48","1,645.33","1,622.69","1.21B","-0.29%"
"07/27/2012","1,630.31","1,630.28","1,642.07","1,625.03","1.22B","0.36%"
"07/26/2012","1,624.46","1,628.72","1,640.97","1,622.55","1.07B","-0.21%"
"07/25/2012","1,627.96","1,628.63","1,639.94","1,626.04","815.10M","-0.31%"
"07/24/2012","1,632.95","1,621.30","1,644.45","1,620.93","1.12B","0.24%"
"07/23/2012","1,629.07","1,646.76","1,646.76","1,624.33","1.13B","-1.76%"
"07/20/2012","1,658.30","1,669.59","1,673.14","1,653.44","1.24B","-0.95%"
"07/19/2012","1,674.27","1,660.56","1,687.45","1,656.74","1.57B","0.50%"
"07/18/2012","1,665.86","1,669.78","1,673.54","1,642.12","1.18B","-0.23%"
"07/17/2012","1,669.71","1,653.74","1,676.75","1,653.02","1.02B","0.73%"
"07/16/2012","1,657.62","1,688.78","1,688.78","1,656.83","1.29B","-1.63%"
"07/13/2012","1,685.02","1,674.05","1,698.39","1,672.87","1.17B","0.30%"
"07/12/2012","1,680.05","1,668.91","1,690.42","1,651.25","2.05B","0.47%"
"07/11/2012","1,672.25","1,661.14","1,674.98","1,658.79","1.17B","0.47%"
"07/10/2012","1,664.42","1,666.22","1,679.41","1,661.29","1.19B","-0.22%"
"07/09/2012","1,668.02","1,699.41","1,708.19","1,666.21","1.73B","-2.55%"
"07/06/2012","1,711.58","1,692.29","1,715.99","1,681.04","1.77B","0.96%"
"07/05/2012","1,695.36","1,702.63","1,703.61","1,686.19","1.15B","-1.03%"
"07/04/2012","1,712.94","1,715.34","1,721.18","1,706.48","1.09B","0.15%"
"07/03/2012","1,710.41","1,705.82","1,723.07","1,699.30","1.28B","0.25%"
"07/02/2012","1,706.17","1,715.96","1,716.15","1,697.34","1.42B","-0.16%"
"06/29/2012","1,708.86","1,677.38","1,710.45","1,675.52","1.37B","1.63%"
"06/28/2012","1,681.38","1,697.40","1,702.37","1,680.44","979.90M","-0.81%"
"06/27/2012","1,695.03","1,698.86","1,708.83","1,692.04","978.10M","-0.32%"
"06/26/2012","1,700.50","1,692.48","1,708.41","1,689.99","1.13B","-0.24%"
"06/25/2012","1,704.57","1,729.10","1,729.46","1,702.71","1.57B","-1.77%"
"06/21/2012","1,735.34","1,760.41","1,760.41","1,730.21","1.32B","-1.60%"
"06/20/2012","1,763.63","1,767.05","1,775.34","1,761.42","1.00B","-0.07%"
"06/19/2012","1,764.88","1,774.27","1,775.85","1,763.78","1.11B","-0.64%"
"06/18/2012","1,776.24","1,778.09","1,785.78","1,770.56","1.16B","0.38%"
"06/15/2012","1,769.49","1,761.00","1,775.57","1,750.39","1.59B","0.75%"
"06/14/2012","1,756.30","1,764.89","1,769.95","1,754.28","1.25B","-0.85%"
"06/13/2012","1,771.42","1,750.52","1,772.57","1,744.27","1.49B","1.49%"
"06/12/2012","1,745.45","1,746.59","1,753.13","1,734.81","1.47B","-0.60%"
"06/11/2012","1,756.03","1,741.18","1,762.71","1,737.56","1.46B","1.00%"
"06/08/2012","1,738.59","1,766.05","1,766.05","1,736.08","1.77B","-1.09%"
"06/07/2012","1,757.77","1,780.20","1,782.69","1,754.18","1.21B","-0.61%"
"06/06/2012","1,768.58","1,768.02","1,776.58","1,762.46","1.34B","0.28%"
"06/05/2012","1,763.70","1,765.67","1,772.38","1,755.53","1.28B","0.16%"
"06/04/2012","1,760.95","1,790.69","1,791.61","1,760.07","1.89B","-2.63%"
"06/01/2012","1,808.53","1,806.48","1,820.17","1,803.07","1.49B","0.22%"
"05/31/2012","1,804.59","1,803.24","1,813.36","1,798.44","1.26B","-0.76%"
"05/30/2012","1,818.38","1,821.65","1,825.15","1,813.44","1.57B","-0.33%"
"05/29/2012","1,824.43","1,800.68","1,827.63","1,797.64","2.22B","1.31%"
"05/28/2012","1,800.91","1,771.69","1,801.37","1,763.69","1.80B","1.38%"
"05/25/2012","1,776.38","1,790.45","1,795.20","1,770.83","1.30B","-0.73%"
"05/24/2012","1,789.43","1,800.27","1,812.57","1,784.94","1.41B","-0.67%"
"05/23/2012","1,801.47","1,806.79","1,815.96","1,791.61","1.56B","-0.49%"
"05/22/2012","1,810.41","1,792.75","1,811.52","1,791.02","1.57B","1.43%"
"05/21/2012","1,784.94","1,775.29","1,795.96","1,771.28","1.40B","0.53%"
"05/18/2012","1,775.57","1,788.26","1,790.92","1,771.28","1.55B","-1.42%"
"05/17/2012","1,801.11","1,776.72","1,805.69","1,772.02","1.57B","1.51%"
"05/16/2012","1,774.24","1,796.13","1,797.59","1,772.73","1.70B","-1.49%"
"05/15/2012","1,801.06","1,790.72","1,802.10","1,786.58","1.56B","0.03%"
"05/14/2012","1,800.50","1,827.51","1,829.48","1,798.29","1.98B","-0.84%"
"05/11/2012","1,815.73","1,826.04","1,834.59","1,814.87","1.48B","-0.76%"
"05/10/2012","1,829.61","1,829.75","1,835.28","1,822.48","1.85B","-0.03%"
"05/09/2012","1,830.13","1,846.72","1,847.77","1,828.73","2.08B","-1.73%"
"05/08/2012","1,862.40","1,865.86","1,866.44","1,844.97","2.37B","-0.23%"
"05/07/2012","1,866.62","1,864.38","1,871.39","1,852.46","2.40B","-0.53%"
"05/04/2012","1,876.66","1,862.31","1,877.43","1,852.62","2.23B","0.66%"
"05/03/2012","1,864.30","1,860.54","1,868.41","1,854.58","1.97B","0.08%"
"05/02/2012","1,862.75","1,846.86","1,874.10","1,836.27","3.08B","2.21%"
"04/27/2012","1,822.54","1,823.37","1,831.55","1,820.95","1.59B","0.02%"
"04/26/2012","1,822.21","1,825.04","1,829.72","1,813.50","1.83B","0.16%"
"04/25/2012","1,819.22","1,805.50","1,823.65","1,802.38","2.18B","0.57%"
"04/24/2012","1,808.86","1,795.80","1,832.84","1,784.26","2.71B","0.50%"
"04/23/2012","1,799.91","1,812.93","1,819.78","1,796.10","1.90B","-0.88%"
"04/20/2012","1,815.88","1,788.02","1,816.36","1,786.63","2.31B","1.37%"
"04/19/2012","1,791.38","1,788.75","1,797.41","1,784.52","1.67B","0.10%"
"04/18/2012","1,789.63","1,754.76","1,791.23","1,752.37","2.16B","2.30%"
"04/17/2012","1,749.40","1,769.46","1,773.55","1,748.77","1.21B","-1.20%"
"04/16/2012","1,770.68","1,767.67","1,778.52","1,764.81","1.28B","-0.36%"
"04/13/2012","1,777.07","1,771.30","1,785.45","1,769.57","1.76B","0.35%"
"04/12/2012","1,770.95","1,736.67","1,771.92","1,731.77","2.18B","2.10%"
"04/11/2012","1,734.59","1,721.19","1,748.30","1,718.08","1.53B","-0.10%"
"04/10/2012","1,736.24","1,719.58","1,737.24","1,702.95","1.27B","0.86%"
"04/09/2012","1,721.43","1,730.45","1,735.06","1,719.46","1.08B","-0.93%"
"04/06/2012","1,737.51","1,732.51","1,739.89","1,726.50","1.60B","0.13%"
"04/05/2012","1,735.28","1,698.74","1,739.44","1,691.48","2.28B","1.74%"
"03/30/2012","1,705.63","1,693.65","1,706.01","1,690.27","1.52B","1.04%"
"03/29/2012","1,688.09","1,702.06","1,709.71","1,681.97","1.80B","-1.21%"
"03/28/2012","1,708.85","1,743.41","1,746.40","1,706.26","1.73B","-2.31%"
"03/27/2012","1,749.19","1,757.00","1,760.75","1,745.80","1.23B","-0.04%"
"03/26/2012","1,749.89","1,747.85","1,754.80","1,741.00","1.11B","0.11%"
"03/23/2012","1,747.92","1,756.19","1,760.25","1,741.53","1.64B","-0.70%"
"03/22/2012","1,760.33","1,759.32","1,770.41","1,749.13","1.70B","0.10%"
"03/21/2012","1,758.62","1,765.73","1,775.23","1,750.08","2.11B","0.17%"
"03/20/2012","1,755.72","1,774.99","1,775.94","1,754.81","2.18B","-1.31%"
"03/19/2012","1,778.98","1,775.96","1,781.08","1,760.34","2.07B","-0.06%"
"03/16/2012","1,780.08","1,764.76","1,781.21","1,754.06","1.95B","1.11%"
"03/15/2012","1,760.48","1,774.56","1,783.14","1,759.09","2.55B","-0.90%"
"03/14/2012","1,776.41","1,823.11","1,831.86","1,770.51","3.83B","-2.03%"
"03/13/2012","1,813.20","1,795.68","1,814.13","1,793.89","1.70B","0.90%"
"03/12/2012","1,796.94","1,810.09","1,810.59","1,785.97","2.03B","-0.80%"
"03/09/2012","1,811.49","1,803.91","1,811.94","1,794.34","1.73B","0.74%"
"03/08/2012","1,798.10","1,782.70","1,804.91","1,782.70","2.00B","1.22%"
"03/07/2012","1,776.36","1,777.84","1,793.73","1,774.51","1.89B","-1.00%"
"03/06/2012","1,794.26","1,822.52","1,824.35","1,792.78","2.33B","-1.84%"
"03/05/2012","1,827.94","1,847.45","1,850.25","1,826.78","2.43B","-0.86%"
"03/02/2012","1,843.85","1,821.04","1,844.08","1,821.04","2.33B","1.41%"
"03/01/2012","1,818.28","1,814.32","1,827.66","1,813.45","1.42B","-0.25%"
"02/29/2012","1,822.77","1,835.77","1,841.56","1,819.83","2.05B","-0.89%"
"02/28/2012","1,839.06","1,826.90","1,843.96","1,826.10","2.57B","0.58%"
"02/27/2012","1,828.41","1,833.44","1,851.36","1,828.04","3.59B","0.09%"
"02/24/2012","1,826.72","1,801.39","1,827.04","1,797.05","3.20B","1.50%"
"02/23/2012","1,799.64","1,794.35","1,805.67","1,791.19","2.34B","0.24%"
"02/22/2012","1,795.26","1,781.98","1,798.01","1,772.43","2.41B","0.86%"
"02/21/2012","1,779.94","1,772.25","1,780.56","1,756.41","1.35B","0.60%"
"02/20/2012","1,769.41","1,790.39","1,792.51","1,768.06","1.82B","0.21%"
"02/17/2012","1,765.65","1,774.19","1,778.63","1,756.95","1.24B","0.21%"
"02/16/2012","1,761.88","1,770.40","1,776.92","1,751.36","1.72B","-0.64%"
"02/15/2012","1,773.17","1,753.78","1,784.24","1,751.11","1.82B","0.81%"
"02/14/2012","1,758.98","1,765.87","1,767.77","1,747.83","1.28B","-0.54%"
"02/13/2012","1,768.54","1,757.02","1,786.48","1,751.07","1.76B","-0.55%"
"02/10/2012","1,778.32","1,772.19","1,800.03","1,770.80","2.35B","0.01%"
"02/09/2012","1,778.10","1,781.15","1,789.08","1,771.09","1.96B","-0.22%"
"02/08/2012","1,782.06","1,731.99","1,786.20","1,729.54","2.21B","2.89%"
"02/07/2012","1,732.02","1,753.38","1,756.30","1,721.85","1.49B","-1.86%"
"02/06/2012","1,764.82","1,775.44","1,781.89","1,753.43","1.67B","-0.42%"
"02/03/2012","1,772.19","1,756.15","1,780.22","1,750.37","1.90B","0.58%"
"02/02/2012","1,761.94","1,720.00","1,761.94","1,714.25","1.75B","2.82%"
"02/01/2012","1,713.68","1,739.64","1,751.56","1,709.54","1.35B","-1.78%"
"01/31/2012","1,744.71","1,744.22","1,754.77","1,734.05","1.30B","0.11%"
"01/30/2012","1,742.82","1,778.13","1,778.13","1,742.28","1.89B","-1.82%"
"01/20/2012","1,775.09","1,756.78","1,779.00","1,748.67","2.22B","1.40%"
"01/19/2012","1,750.52","1,717.14","1,757.25","1,713.95","2.18B","2.09%"
"01/18/2012","1,714.70","1,736.29","1,750.11","1,709.79","2.20B","-1.26%"
"01/17/2012","1,736.61","1,664.48","1,736.96","1,649.04","2.57B","4.49%"
"01/16/2012","1,661.99","1,676.14","1,689.84","1,661.38","1.16B","-1.42%"
"01/13/2012","1,685.91","1,703.39","1,710.49","1,671.29","1.75B","-0.91%"
"01/12/2012","1,701.45","1,690.39","1,717.80","1,688.18","1.78B","0.42%"
"01/11/2012","1,694.26","1,703.65","1,709.89","1,686.64","1.84B","-0.61%"
"01/10/2012","1,704.74","1,658.20","1,707.60","1,655.30","2.85B","2.75%"
"01/09/2012","1,659.05","1,608.49","1,659.58","1,598.39","2.16B","3.15%"
"01/06/2012","1,608.36","1,595.73","1,609.21","1,588.60","1.39B","0.74%"
"01/05/2012","1,596.59","1,591.24","1,622.84","1,590.54","1.81B","0.09%"
"01/04/2012","1,595.12","1,628.17","1,631.26","1,594.42","1.28B","-1.39%"
"12/30/2011","1,617.61","1,602.32","1,620.39","1,602.32","1.31B","1.32%"
"12/29/2011","1,596.59","1,588.04","1,604.20","1,586.14","1.05B","0.11%"
"12/28/2011","1,594.84","1,586.22","1,596.70","1,571.51","1.21B","0.24%"
"12/27/2011","1,590.99","1,599.41","1,613.96","1,589.09","956.90M","-0.65%"
"12/26/2011","1,601.47","1,608.52","1,621.93","1,600.50","996.70M","-1.02%"
"12/23/2011","1,617.94","1,606.29","1,632.54","1,602.88","1.13B","0.60%"
"12/22/2011","1,608.24","1,597.31","1,618.70","1,584.15","1.43B","0.25%"
"12/21/2011","1,604.25","1,637.37","1,643.84","1,602.50","1.19B","-1.24%"
"12/20/2011","1,624.44","1,619.80","1,646.73","1,617.28","1.21B","-0.05%"
"12/19/2011","1,625.26","1,615.95","1,627.47","1,584.30","1.38B","-0.23%"
"12/16/2011","1,629.00","1,598.07","1,629.97","1,594.29","1.33B","1.88%"
"12/15/2011","1,599.01","1,626.69","1,632.75","1,598.38","1.25B","-2.32%"
"12/14/2011","1,637.01","1,643.02","1,654.88","1,633.56","881.30M","-0.53%"
"12/13/2011","1,645.81","1,671.84","1,676.70","1,643.90","1.33B","-1.96%"
"12/12/2011","1,678.70","1,689.72","1,692.53","1,677.49","764.70M","-0.79%"
"12/09/2011","1,692.06","1,690.05","1,702.82","1,687.85","805.90M","-0.57%"
"12/08/2011","1,701.68","1,701.29","1,716.27","1,684.76","966.90M","-0.05%"
"12/07/2011","1,702.45","1,691.44","1,706.95","1,687.76","894.90M","0.80%"
"12/06/2011","1,689.01","1,690.46","1,697.61","1,681.59","977.00M","-0.32%"
"12/05/2011","1,694.50","1,708.96","1,711.91","1,688.55","1.24B","-0.58%"
"12/02/2011","1,704.46","1,705.31","1,711.50","1,692.42","1.13B","-0.50%"
"12/01/2011","1,713.05","1,717.72","1,745.93","1,708.12","2.70B","3.03%"
"11/30/2011","1,662.75","1,709.35","1,712.70","1,657.63","1.44B","-3.11%"
"11/29/2011","1,716.09","1,708.18","1,717.55","1,699.17","975.50M","1.32%"
"11/28/2011","1,693.67","1,698.30","1,707.17","1,689.06","788.80M","0.12%"
"11/25/2011","1,691.67","1,701.69","1,709.08","1,686.99","742.40M","-0.76%"
"11/24/2011","1,704.69","1,688.78","1,716.05","1,685.90","966.60M","0.21%"
